time,x_c,x_c_dot,gamma,gamma_dot
2.072072072072072046e+01,2.867871494389212828e+01,1.440922230970743456e+00,6.708781821152425868e-09,-1.055620749475102146e-06
2.082082082082082053e+01,2.882295139955851226e+01,1.440922206356671120e+00,2.587860377105047594e-09,-4.130139822636895184e-07
2.092092092092092059e+01,2.896718785524127782e+01,1.440922179013159887e+00,-1.956587644025012052e-09,3.005616303036929392e-07
2.102102102102102066e+01,2.911142431099242245e+01,1.440922140483227087e+00,-8.305923349193740056e-09,1.305887708620891191e-06
2.112112112112112072e+01,2.925566076614612143e+01,1.440922197199623112e+00,8.987836316723709234e-10,-1.748809734391572785e-07
2.122122122122122079e+01,2.939989722145687168e+01,1.440922228364247770e+00,5.951163676048983599e-09,-9.888691113929130057e-07
2.132132132132132085e+01,2.954413367695299897e+01,1.440922229393971410e+00,6.101472602894072965e-09,-1.016417671917261257e-06
2.142142142142142447e+01,2.968837013262817237e+01,1.440922201277984760e+00,1.508956002195162495e-09,-2.833105408265313755e-07
2.152152152152152453e+01,2.983260658829602008e+01,1.440922173826488351e+00,-2.965846586899196798e-09,4.324347261782471313e-07
2.162162162162162460e+01,2.997684304377814968e+01,1.440922175593053245e+00,-2.667240103750991537e-09,3.855935975323247632e-07
2.172172172172172466e+01,3.012107949929266937e+01,1.440922171698286069e+00,-3.286364894063021296e-09,4.865372919501929653e-07
2.182182182182182473e+01,3.026531595459031010e+01,1.440922202055112900e+00,1.685711981271157495e-09,-3.064469317042437649e-07
2.192192192192192479e+01,3.040955240987056030e+01,1.440922234780692479e+00,7.046997002882796441e-09,-1.161206059861907115e-06
2.202202202202202486e+01,3.055378886548959727e+01,1.440922212923186230e+00,3.506502160416283550e-09,-5.912896183173431040e-07
2.212212212212212492e+01,3.069802532113039817e+01,1.440922187251960640e+00,-6.554197482415278791e-10,7.822623122521602135e-08
2.222222222222222499e+01,3.084226177690972293e+01,1.440922139126969315e+00,-8.480097403345470887e-09,1.333848635545886233e-06
2.232232232232232505e+01,3.098649823203635378e+01,1.440922195192973154e+00,6.897244398234836912e-10,-1.298511084685344853e-07
2.242242242242242511e+01,3.113073468706301128e+01,1.440922267052139105e+00,1.243434813778529687e-08,-2.005691263050577486e-06
2.252252252252252518e+01,3.127497114252396671e+01,1.440922269253702703e+00,1.281492726807405528e-08,-2.063409902761046544e-06
2.262262262262262524e+01,3.141920759831644716e+01,1.440922218278520628e+00,4.519513675165902003e-09,-7.331615560350661200e-07
