time,x_c,x_c_dot,gamma,gamma_dot
9.059059059059059393e+00,3.982792995818889431e-02,6.658536668632733290e-07,6.570657000328177323e-06,-1.436696821905923456e-05
9.109109109109109426e+00,3.982797168694754419e-02,9.064014959824915548e-07,5.857088331993634366e-06,-1.185100633430974557e-05
9.159159159159159458e+00,3.982802719682588394e-02,1.282400741519360194e-06,5.200125858531691026e-06,-1.379985548871204057e-05
9.209209209209209490e+00,3.982809654487624168e-02,1.484576552419298047e-06,4.551001968527214132e-06,-1.218184932960386386e-05
9.259259259259259522e+00,3.982817670844564228e-02,1.706535877936355860e-06,3.942636473705644318e-06,-1.195564351031000898e-05
9.309309309309309555e+00,3.982826638260187485e-02,1.886272970539008400e-06,3.365800636108114657e-06,-1.147364966215153216e-05
9.359359359359359587e+00,3.982836441247290110e-02,1.954505217489323585e-06,2.809707499691194725e-06,-8.898795784439611148e-06
9.409409409409409619e+00,3.982846777737062555e-02,2.153767328247982544e-06,2.314157098266436992e-06,-1.044941972754547603e-05
9.459459459459459651e+00,3.982857681553621937e-02,2.211855504617602537e-06,1.834583008196809336e-06,-9.044080496634802831e-06
9.509509509509509684e+00,3.982868938511780615e-02,2.265505123623936968e-06,1.392930928550537956e-06,-8.166928705403869487e-06
9.559559559559559716e+00,3.982880413252727625e-02,2.343112472713209778e-06,9.932115141107274530e-07,-8.503208580108276602e-06
9.609609609609609748e+00,3.982892089930729906e-02,2.300063815540533584e-06,6.109678546728608662e-07,-6.268689580294662127e-06
9.659659659659659781e+00,3.982903761861769643e-02,2.309342523376458974e-06,2.734248219032705756e-07,-5.885722196930152161e-06
9.709709709709709813e+00,3.982915383041606139e-02,2.304942272258901313e-06,-3.138174072938703826e-08,-5.603017886684191130e-06
9.759759759759759845e+00,3.982926928681902040e-02,2.201980780993323583e-06,-3.186332493573729629e-07,-3.182925938696563807e-06
9.809809809809809877e+00,3.982938168086374436e-02,2.255443581135349140e-06,-5.481182586154665748e-07,-5.170447972701427595e-06
9.859859859859859910e+00,3.982949244375694198e-02,2.142398231091458868e-06,-7.740957108324666595e-07,-3.180661478463735413e-06
9.909909909909909942e+00,3.982959931614490218e-02,2.136606828133326586e-06,-9.534471992669710819e-07,-4.247191353116515358e-06
9.959959959959959974e+00,3.982970315376732628e-02,2.031142594698386766e-06,-1.121607386251931411e-06,-2.986071554126906740e-06
1.001001001001001001e+01,3.982980326853181180e-02,1.874756214303485782e-06,-1.272289894800421841e-06,-6.212451228316888076e-07
1.006006006006006004e+01,3.982989797334234722e-02,1.884963550971044578e-06,-1.371665470239063223e-06,-2.739078001276503624e-06
1.011011011011011007e+01,3.982998904433033421e-02,1.741370047085994431e-06,-1.473756004328409754e-06,-1.030091933768159521e-06
1.016016016016016010e+01,3.983007477834004523e-02,1.683298062000692029e-06,-1.541166700326431962e-06,-1.648265086806278530e-06
1.021021021021021014e+01,3.983015589229277342e-02,1.575753556747689635e-06,-1.597612955366430313e-06,-1.078511456002019090e-06
1.026026026026026017e+01,3.983023241827487321e-02,1.399936151582278071e-06,-1.647804352051103651e-06,1.190076796052056895e-06
1.031031031031031020e+01,3.983030293071092298e-02,1.374812924652609272e-06,-1.657581390973965133e-06,-4.768316834535186777e-07
1.036036036036036023e+01,3.983036903771886017e-02,1.245883249480883173e-06,-1.670060607732940407e-06,5.173418155234256693e-07
1.041041041041041026e+01,3.983043020015993724e-02,1.104184279764233348e-06,-1.671875048325406496e-06,1.839578176312732359e-06
1.046046046046046030e+01,3.983048564505865807e-02,1.082945951323653800e-06,-1.642708435655281163e-06,6.481392807552391010e-08
1.051051051051051033e+01,3.983053709307033535e-02,9.254843169030044995e-07,-1.625858570889377212e-06,1.840304270464772285e-06
1.056056056056056036e+01,3.983058281198256084e-02,9.253985693988225633e-07,-1.574688803445010861e-06,-4.060744253941393529e-07
1.061061061061061039e+01,3.983062489944359102e-02,7.738499525144440267e-07,-1.540877761621855428e-06,1.316989855835027942e-06
1.066066066066066043e+01,3.983066244806691275e-02,6.403677968282511646e-07,-1.497909405842995998e-06,2.639656427064794126e-06
1.071071071071071223e+01,3.983069492677298457e-02,6.374132044740814458e-07,-1.428514621050562525e-06,6.650315146799761921e-07
1.076076076076076227e+01,3.983072423056749356e-02,4.956356500397956258e-07,-1.377704909915075397e-06,2.359619222809344943e-06
1.081081081081081230e+01,3.983074877429513411e-02,4.978542050877486246e-07,-1.300242589416089129e-06,4.222372179406565220e-07
